THREAT ID,THREAT,VULNERABILITY ID,VULNERABILITY,VTHE,COUNTERMEASURE ID,COUNTERMEASURE
M25,Sabotage,V13,Lack of emergency procedures,3,pr6.13,Test and simulate emergency procedures at least once every six months
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7,Physical access control
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.1,Checkpoint at the main entrance
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.2,Checkpoint at secondary entrances
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.3,Checkpoint at individual floors or offices
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.4,Bars on the windows
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.5,Armored doors
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.6,Combination locks
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.7,Anti-throw grates
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.8,Vents and ventilation paths narrow enough to prevent intruders from passing through
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.9,Installation of devices on the locks of panic doors of emergency exits that activate an alarm in the event of opening
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.10,Lack of windows in the CED area
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.11,Via badge reader
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.12,Via microprocessor board
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.13,Via identification code on keyboard
M25,Sabotage,V32,Inadequate access control to the CED area,13,f7.14,Via a card with visible barcode
M25,Sabotage,V32,Inadequate access control to the CED area,13,h12,Biometric recognition
M25,Sabotage,V32,Inadequate access control to the CED area,13,h12.1,Retina Reading
M25,Sabotage,V32,Inadequate access control to the CED area,13,h12.2,Fingerprint reading
M25,Sabotage,V32,Inadequate access control to the CED area,13,h12.3,Hand shape reading
M25,Sabotage,V32,Inadequate access control to the CED area,13,h12.4,Voice Print Recognition
M25,Sabotage,V32,Inadequate access control to the CED area,13,h12.5,Signature recognition
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe8,Personal recognition of employees
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe8.1,"Assignment to authorized personnel of a badge with photograph, personal data and identification code"
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe8.2,Periodic inspection of the times and names of those who have access to restricted areas
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe9,Accompaniment of all visitors
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe9.1,Visitors must leave an identity document at the checkpoint
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe9.2,Visitors are picked up by the staff and accompanied to the destination office
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe9.3,Presence of a visitor log
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe9.4,"Numbered pass release with ""Visitor"" indication"
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe9.5,Visitors are never left alone or free to roam the offices unaccompanied.
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe9.6,Visitors are escorted back to the exit by the staff
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10,Surveillance staff present after working hours
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.1,24/7 duty shifts
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.2,Attendance shifts
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.3,Armed surveillance
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.4,Checking the premises and closing the doors and windows
M25,Sabotage,V33,Lack of access control to the CED area,13,f7,Physical access control
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.1,Checkpoint at the main entrance
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.2,Checkpoint at secondary entrances
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.3,Checkpoint at individual floors or offices
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.4,Bars on the windows
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.5,Armored doors
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.6,Combination locks
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.8,Vents and ventilation paths narrow enough to prevent intruders from passing through
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.9,Installation of devices on the locks of panic doors of emergency exits that activate an alarm in the event of opening
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.10,Lack of windows in the CED area
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.11,Via badge reader
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.12,Via microprocessor board
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.13,Via identification code on keyboard
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.14,Via a card with visible barcode
M25,Sabotage,V33,Lack of access control to the CED area,13,h12,Biometric recognition
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.1,Retina Reading
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.2,Fingerprint reading
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.3,Hand shape reading
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.4,Voice Print Recognition
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.5,Signature recognition
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.6,Keystroke rhythm recognition
M25,Sabotage,V33,Lack of access control to the CED area,13,pe8,Personal recognition of employees
M25,Sabotage,V33,Lack of access control to the CED area,13,pe8.1,"Assignment to authorized personnel of a badge with photograph, personal data and identification code"
M25,Sabotage,V33,Lack of access control to the CED area,13,pe8.2,Periodic inspection of the times and names of those who have access to restricted areas
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9,Accompaniment of all visitors
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.1,Visitors must leave an identity document at the checkpoint
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.2,Visitors are picked up by the staff and accompanied to the destination office
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.3,Presence of a visitor log
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.4,"Numbered pass release with ""Visitor"" indication"
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.5,Visitors are never left alone or free to roam the offices unaccompanied.
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.6,Visitors are escorted back to the exit by the staff
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10,Surveillance staff present after working hours
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.1,24/7 duty shifts
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.2,Attendance shifts
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.3,Armed surveillance
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.4,Checking the premises and closing the doors and windows
M25,Sabotage,V14,Inadequate supervision,1,s11,Trusted path
M25,Sabotage,V14,Inadequate supervision,1,s12,Trusted recovery capability
M25,Sabotage,V14,Inadequate supervision,1,s12.1,Restarting the system in single-user mode
M25,Sabotage,V14,Inadequate supervision,1,s12.2,Recovering files that were active at the time of system failure
M25,Sabotage,V14,Inadequate supervision,1,s12.3,Recovering damaged files using previously made backups
M25,Sabotage,V14,Inadequate supervision,1,s12.4,"Check critical files, associated with passwords"
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr21,Hardware and software inventory
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26,Configuration Management
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.1,Assigning a unique identifier to each entry
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.2,Developing a Configuration Management Plan
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.3,Recording all changes to a system's configuration
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.4,Implementing a configuration control plan
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.5,Life cycle assurance
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s7,Software for controlling system hardware/software configurations
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s7.1,Central Processing Unit Configuration Control
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s7.2,Check communication ports connected to the network
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s11,Trusted path
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s13,RAM resident application control program
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s14,Antivirus applications
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s14.1,Control of major operating system calls or specific malicious actions via TSR procedures
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s14.2,"Programs for scanning files, identifying the virus strain, identifying the type of infection, deleting infected files"
M26,Unnoticed data theft,V7,Untested software applications,2,pr9,Software development/update control
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.3,Definition of system security features
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.11,System Penetration Test
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works
M26,Unnoticed data theft,V7,Untested software applications,2,s3,Logical work area separation
M26,Unnoticed data theft,V7,Untested software applications,2,s3.1,RAM memory area separation
M26,Unnoticed data theft,V7,Untested software applications,2,s3.2,Partitioning work areas on mass storage devices
M26,Unnoticed data theft,V7,Untested software applications,2,s3.3,"CPU operation in ""protected mode"""
M26,Unnoticed data theft,V7,Untested software applications,2,s4,Reusing objects
M26,Unnoticed data theft,V7,Untested software applications,2,s4.1,Erasing blocks or pages of memory before they are allocated to another program or data
M26,Unnoticed data theft,V7,Untested software applications,2,s4.2,Erase disk blocks when a file is deleted or before they are allocated to a new file
M26,Unnoticed data theft,V7,Untested software applications,2,s4.3,Deleting objects from a graphical environment before allocating them to another user
M26,Unnoticed data theft,V7,Untested software applications,2,s4.4,Clearing the keyboard buffer or buffer containing the password after logging in
M26,Unnoticed data theft,V7,Untested software applications,2,s4.5,Deleting work pages and display pages from a terminal
M26,Unnoticed data theft,V7,Untested software applications,2,s4.6,Clearing the printer buffer
M26,Unnoticed data theft,V7,Untested software applications,2,s4.7,Deleting or reassigning access to information entered/processed by a user who no longer works on the system
M26,Unnoticed data theft,V7,Untested software applications,2,s9,"Implementation of ""discretionary access control"""
M26,Unnoticed data theft,V7,Untested software applications,2,s10,"Implementation of ""mandatory access control"""
M26,Unnoticed data theft,V25,Insufficient information surveillance,3,f15,Terminal/Printer Positioning
M26,Unnoticed data theft,V25,Insufficient information surveillance,3,f15.1,Not facing passageways (inaccessible to direct view)
M26,Unnoticed data theft,V25,Insufficient information surveillance,3,f15.2,Not facing the window (inaccessible to direct view)
M26,Unnoticed data theft,V25,Insufficient information surveillance,3,pr31,"Control of documentation exiting the CED, with recording of the date, time and employee"
M26,Unnoticed data theft,V25,Insufficient information surveillance,3,pr32,Procedure of marking tapes and disks with labels that can be detected by special sensors to prevent information theft
M26,Unnoticed data theft,V25,Insufficient information surveillance,3,pr34,Cross-checking of entered data (only for high ranking)
M26,Unnoticed data theft,V14,Inadequate supervision,1,s11,Trusted path
M26,Unnoticed data theft,V14,Inadequate supervision,1,s12,Trusted recovery capability
M26,Unnoticed data theft,V14,Inadequate supervision,1,s12.1,Restarting the system in single-user mode
M26,Unnoticed data theft,V14,Inadequate supervision,1,s12.2,Recovering files that were active at the time of system failure
M26,Unnoticed data theft,V14,Inadequate supervision,1,s12.3,Recovering damaged files using previously made backups
M26,Unnoticed data theft,V14,Inadequate supervision,1,s12.4,"Check critical files, associated with passwords"
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3,Instructions on safety and personnel management
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.1,Motivate staff to follow the company's safety policy
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos"
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.4,Avoid situations of discontent on the part of employees
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.5,Regularly review staff safety training
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.6,Keep staff informed of safety news
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.7,Maintain a climate of serenity within the company
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pe5,Establish a user support staff to perform security checks and provide assistance with security issues
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr21,Hardware and software inventory
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr26,Configuration Management
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.1,Assigning a unique identifier to each entry
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.2,Developing a Configuration Management Plan
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.3,Recording all changes to a system's configuration
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.4,Implementing a configuration control plan
M26,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.5,Life cycle assurance
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3,Instructions on safety and personnel management
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.1,Motivate staff to follow the company's safety policy
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos"
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.4,Avoid situations of discontent on the part of employees
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.5,Regularly review staff safety training
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.6,Keep staff informed of safety news
M26,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.7,Maintain a climate of serenity within the company
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3,Instructions on safety and personnel management
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.1,Motivate staff to follow the company's safety policy
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos"
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.4,Avoid situations of discontent on the part of employees
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.5,Regularly review staff safety training
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.6,Keep staff informed of safety news
M26,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.7,Maintain a climate of serenity within the company
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9,Software development/update control
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.1,Setting the gold standard for software development
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.3,Definition of system security features
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.5,Assignment of authorized personnel to develop safety procedures
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.6,Perform file access controls for analysts and programmers
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.8,Functional tests on the correct functioning of safety procedures
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.9,Functional testing of security procedure vulnerabilities
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.11,System Penetration Test
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.13,Formal demonstrations of how the software works
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,s9,"Implementation of ""discretionary access control"""
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,s10,"Implementation of ""mandatory access control"""
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control"""
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control"""
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9,Software development/update control
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.1,Setting the gold standard for software development
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.3,Definition of system security features
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.5,Assignment of authorized personnel to develop safety procedures
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.6,Perform file access controls for analysts and programmers
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.8,Functional tests on the correct functioning of safety procedures
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.9,Functional testing of security procedure vulnerabilities
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.11,System Penetration Test
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.13,Formal demonstrations of how the software works
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M27,Violation of login procedures,V7,Untested software applications,2,pr9,Software development/update control
M27,Violation of login procedures,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development
M27,Violation of login procedures,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M27,Violation of login procedures,V7,Untested software applications,2,pr9.3,Definition of system security features
M27,Violation of login procedures,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M27,Violation of login procedures,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures
M27,Violation of login procedures,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers
M27,Violation of login procedures,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M27,Violation of login procedures,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures
M27,Violation of login procedures,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities
M27,Violation of login procedures,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M27,Violation of login procedures,V7,Untested software applications,2,pr9.11,System Penetration Test
M27,Violation of login procedures,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M27,Violation of login procedures,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3,Instructions on safety and personnel management
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3.1,Motivate staff to follow the company's safety policy
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos"
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3.4,Avoid situations of discontent on the part of employees
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3.5,Regularly review staff safety training
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3.6,Keep staff informed of safety news
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe3.7,Maintain a climate of serenity within the company
M27,Violation of login procedures,V23,Unauthorized software applications,2,pe5,Establish a user support staff to perform security checks and provide assistance with security issues
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr21,Hardware and software inventory
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr26,Configuration Management
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr26.1,Assigning a unique identifier to each entry
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr26.2,Developing a Configuration Management Plan
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr26.3,Recording all changes to a system's configuration
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr26.4,Implementing a configuration control plan
M27,Violation of login procedures,V23,Unauthorized software applications,2,pr26.5,Life cycle assurance
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1,Identification and authentication
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.1,Password is not displayed on screen as you type
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.2,The password is case sensitive.
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.3,Password requires special characters
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.4,Password must contain at least one numeric character
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.5,Password must contain at least one alphabetic character
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.6,The password must not contain more than three consecutive numbers or letters
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.7,The password must not contain more than two consecutive identical numbers or letters
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.8,New passwords must always be entered twice to verify correct typing.
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.9,Encryption of passwords in transit on the network
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.10,Encryption of passwords stored on the host
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.11,Access blocked after n failed login attempts
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.12,Time-limited access
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.13,Viewing Last Login Messages
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.14,Disabling system messages
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.15,Periodic password change request
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.16,Request for a different password from the previous one each time it is changed
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.17,Creation of pronounceable passwords by the system
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.18,Password expiration control
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.19,Minimum password length assignment
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.20,Consecutive request for multiple passwords after entering userid
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.21,Check new user-generated passwords
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.22,Stop requesting the userid for a certain period of time after n failed login attempts
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.23,Identification of a user with a unique personal code
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.24,Inactive terminals lock the screen or log off after a predetermined period of time
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.25,Proxy account routing
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.26,User account routing
M27,Violation of login procedures,V8,Inadequate logical access control,4,s1.27,"The system does not warn the user that the userid is incorrect and still allows the password to be entered. After the password has been entered, it generically communicates that access has not been permitted"
M27,Violation of login procedures,V8,Inadequate logical access control,4,s9,"Implementation of ""discretionary access control"""
M27,Violation of login procedures,V8,Inadequate logical access control,4,s10,"Implementation of ""mandatory access control"""
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures
